time,temp_maricopa,precip_maricopa,Temp_Salt,Temp_Verde,Precip_Salt,Precip_Verde,flow_verde_downstream,flow_salt_upstream,flow_salt_downstream,flow_verde_upstream,ama_quantity
1969-09-01,29.05109,34673.97,18.462524,19.586002,24691.844,41280.977,92.33333333333331,494.23333333333335,1309.9,269.4,
1969-10-01,19.762,8282.627,10.626246,11.157727,24218.012,31095.68,46.80645161290322,231.29032258064515,866.1935483870968,182.6129032258065,
1969-11-01,15.640579,40626.812,5.9850516,6.9337907,32973.645,35974.35,349.6666666666667,293.06666666666666,13.62,269.26666666666665,
1969-12-01,11.948309,18193.23,4.0730796,4.407656,18704.73,10715.54,33.54838709677419,261.1935483870968,796.2258064516129,247.1290322580645,
1970-01-01,10.227723,1884.8369,1.145014,2.537991,5143.1514,10732.625,27.096774193548388,229.16129032258064,171.78064516129032,259.8709677419355,
1970-02-01,14.419801,13347.881,4.8553357,6.2644887,15413.366,6322.327,27.892857142857142,229.42857142857144,757.0,236.28571428571428,
1970-03-01,14.251972,84157.82,4.227236,5.6146946,46400.312,101567.39,212.06451612903223,605.2258064516129,649.258064516129,843.0645161290323,
1970-04-01,16.78585,2547.8848,6.6629877,7.5155196,17119.43,16414.225,86.23333333333333,931.3666666666668,1444.6666666666667,299.7333333333333,
1970-05-01,24.828527,38.112305,14.595321,15.637058,1896.5049,871.20703,36.25806451612903,669.8709677419355,1604.516129032258,165.80645161290323,
1970-06-01,29.39621,1059.7354,19.174133,20.344072,5611.3594,1960.7793,47.66666666666666,204.76666666666668,2048.0,125.9,
1970-07-01,33.319614,25930.031,22.559809,24.021103,34307.133,67879.375,579.5483870967741,162.93548387096774,1602.5806451612902,207.0,
1970-08-01,31.944492,45239.746,21.283459,23.027454,42228.88,72267.65,236.03225806451613,336.5806451612903,1282.9032258064517,308.61290322580646,
1970-09-01,26.488176,91601.125,16.645374,17.236042,57824.938,61525.21,335.8666666666667,829.6666666666666,1107.6333333333334,1463.1333333333334,
1970-10-01,19.593523,7433.634,9.603181,11.077836,22431.717,8914.901,720.6451612903226,252.29032258064515,315.4225806451613,225.4516129032258,
1970-11-01,15.541504,2925.8994,6.6822267,7.7118025,6883.9834,19319.926,474.1333333333333,172.36666666666667,6.19,255.5,
1970-12-01,10.5033455,19349.598,2.9583907,2.364553,23227.088,30492.744,424.96774193548384,184.48387096774192,4.422580645161291,278.258064516129,
1971-01-01,10.375953,4268.4873,1.8059031,2.8237736,10539.117,3233.1494,213.16129032258064,215.67741935483872,4.080645161290323,283.8709677419355,
1971-02-01,12.521622,13501.3,3.1811984,3.9723792,13569.672,24903.393,100.46428571428572,221.5,578.5,247.8571428571429,
1971-03-01,16.083992,94.728516,6.6353517,7.342138,7261.8525,3020.296,40.87096774193548,262.16129032258067,1324.1935483870968,259.64516129032256,
1971-04-01,18.22887,4024.6133,8.914136,9.568309,10400.005,13297.127,43.266666666666666,259.46666666666664,1113.0666666666666,198.66666666666663,
1971-05-01,21.724722,3981.8242,12.385094,12.65145,2146.837,17592.648,39.516129032258064,179.90322580645162,1213.0967741935483,148.6451612903226,
1971-06-01,28.272648,0.0,18.936432,19.61448,1016.9912,67.805664,503.3,100.13333333333334,1061.4,108.16666666666669,
1971-07-01,32.891132,21010.14,23.02564,24.356848,31499.914,33471.39,607.0322580645161,122.87096774193547,1287.6774193548388,109.19354838709675,
1971-08-01,29.857128,101185.336,20.015255,21.764757,78677.45,96979.42,463.9032258064516,860.1935483870968,607.516129032258,442.5806451612903,
1971-09-01,27.640535,36782.742,17.446184,18.532732,53224.6,36933.477,819.0,529.1666666666666,585.4,172.83333333333334,
1971-10-01,18.605688,26469.164,9.325663,10.128408,76058.75,53531.28,307.51612903225805,2146.870967741936,139.55806451612904,305.48387096774195,
1971-11-01,14.180234,1302.5908,5.764289,6.075618,18993.996,6774.01,417.1666666666667,727.4,6.973333333333333,286.5,
1971-12-01,9.155462,20984.074,0.44405156,0.26898417,50057.805,53147.03,433.1935483870968,1574.548387096774,8.448387096774193,1349.645161290323,
1972-01-01,9.820699,0.4501953,2.462786,2.8106775,806.99414,43.34082,163.90322580645162,644.6451612903226,5.361290322580645,383.61290322580646,
1972-02-01,13.9158745,3.2128906,4.5665703,5.6229773,271.35156,454.4463,716.8275862068965,332.13793103448273,5.1482758620689655,247.17241379310343,
1972-03-01,19.762735,1.7685547,9.914972,10.961357,105.49219,74.552734,855.4193548387096,493.9032258064516,466.4032258064516,194.1935483870968,
1972-04-01,19.94516,14.254883,10.196754,11.205786,283.94336,5558.9834,98.66666666666669,257.43333333333334,1203.8,179.93333333333334,
1972-05-01,24.043318,3165.9336,13.909745,15.180075,7581.6514,7585.6885,51.54838709677419,151.06451612903226,1344.1935483870968,138.51612903225808,
1972-06-01,29.385714,11212.372,18.66186,19.848082,34072.867,30452.656,81.93333333333334,189.9333333333333,1491.6666666666667,146.23333333333332,
1972-07-01,33.2224,16022.26,22.488634,24.17629,38215.766,35464.855,382.0,149.32258064516128,1482.258064516129,159.90322580645162,
1972-08-01,30.509815,33498.855,20.420422,21.918167,40965.676,40508.055,383.1290322580645,178.7741935483871,1165.967741935484,244.16129032258064,
1972-09-01,27.590282,12475.723,17.595205,18.596746,24974.16,22547.998,409.0,209.5,860.3,158.06666666666666,
1972-10-01,20.58446,109561.36,12.012188,11.99699,125568.25,135988.48,175.99032258064514,4731.83870967742,696.6774193548387,4194.032258064516,
1972-11-01,12.664215,35266.688,3.3255906,4.4170628,37420.67,45837.29,547.4533333333333,1229.4666666666667,45.9,1089.4666666666667,
1972-12-01,9.614898,51921.508,1.2474766,1.2187656,48624.758,55412.766,1308.6129032258063,1417.9032258064517,8.938709677419356,1367.0,
1973-01-01,9.09949,6063.375,0.16070156,0.90678984,19321.824,23225.791,1121.0967741935483,984.3870967741937,7.916129032258064,587.4516129032259,
1973-02-01,12.354722,65974.75,2.705414,3.6309938,61830.508,65545.08,1194.571428571429,2654.285714285714,156.06071428571428,1614.2857142857142,
1973-03-01,11.708113,74451.64,2.8607593,3.0210032,84038.625,114878.49,4776.451612903225,5511.612903225807,3272.709677419354,3893.548387096774,
1973-04-01,17.691574,2521.9219,7.147609,8.310402,14556.066,15005.962,5247.033333333334,6195.333333333333,6452.333333333333,5637.666666666667,
1973-05-01,25.143938,7300.418,14.096547,15.578919,33094.78,21400.582,1196.645161290323,5932.580645161291,5260.645161290323,1322.3870967741937,
1973-06-01,29.471764,5136.9863,18.65246,20.313463,13573.252,13268.156,962.3666666666668,1329.0,1911.3333333333333,215.6,
1973-07-01,32.03127,22997.32,21.270864,23.191967,51941.617,32959.28,1055.3870967741937,557.4516129032259,1784.8387096774193,204.1290322580645,
1973-08-01,31.58867,16787.955,20.734682,22.282541,31872.012,30597.555,863.4193548387096,370.2903225806452,1830.967741935484,217.25806451612905,
1973-09-01,27.083445,1.1132812,17.426556,18.675905,1666.6953,175.32227,481.4333333333333,200.2333333333333,1881.0,163.8,
1973-10-01,21.990313,0.34765625,12.765206,13.682775,338.12988,1218.5928,51.774193548387096,179.93548387096774,1206.9032258064517,198.3548387096774,
1973-11-01,14.658984,33850.9,6.3475733,6.78166,25463.986,28572.88,588.2,222.13333333333333,84.2,268.3333333333333,
1973-12-01,11.746537,38.347656,2.9315813,3.70196,1919.6924,1825.1416,958.258064516129,229.0,9.66451612903226,290.0967741935484,
1974-01-01,10.6256695,42282.32,1.6598438,1.7935998,61851.805,63040.004,110.87096774193547,331.48387096774195,1.7306451612903226,394.35483870967744,
1974-02-01,11.889019,412.92578,2.1806328,3.4905283,5227.9316,2877.2705,1275.607142857143,235.25,1.207142857142857,261.42857142857144,
1974-03-01,16.22336,39701.137,7.328858,8.059458,29747.809,26997.938,82.2258064516129,559.258064516129,942.3548387096774,340.35483870967744,
1974-04-01,19.225286,704.41504,9.272366,10.290487,6586.3926,5235.5713,77.2,509.9666666666666,1313.3333333333333,232.13333333333333,
1974-05-01,24.392183,1.0644531,14.986541,16.269802,1082.9082,65.64453,127.83870967741936,289.51612903225805,1413.548387096774,158.83870967741936,
1974-06-01,31.453606,12.77832,21.722147,23.03773,727.53906,447.8203,458.7,121.33333333333331,1762.0,113.33333333333331,
1974-07-01,31.413034,44365.168,21.464266,22.859568,46844.95,59361.324,131.4193548387097,173.16129032258064,1631.9354838709678,183.4193548387097,
1974-08-01,30.288858,42208.285,19.95782,21.63578,35318.633,34497.246,253.7741935483871,284.1290322580645,1749.354838709677,196.32258064516128,
1974-09-01,28.364176,25505.344,17.32441,19.056616,30278.266,27735.559,74.83333333333333,168.2,1309.6333333333334,159.13333333333333,
1974-10-01,22.383701,71612.92,12.558104,13.387255,85285.47,58930.227,539.3870967741935,529.7741935483871,38.30741935483871,205.6129032258065,
1974-11-01,14.891461,13458.534,6.0880046,6.7705283,7263.714,21670.895,265.5,479.03333333333336,0.1086666666666666,375.3,
1974-12-01,8.940547,25462.23,0.67520154,1.2738597,14590.913,18950.889,507.03225806451616,224.67741935483872,3.1270967741935483,272.2903225806452,
1975-01-01,10.149431,4677.385,1.4928657,2.2253172,26551.822,17993.232,351.48387096774195,221.1290322580645,2.7580645161290325,264.03225806451616,
1975-02-01,11.353611,14618.651,2.0997126,2.9912505,40790.926,25097.453,294.17857142857144,474.9285714285714,15.778571428571428,282.8928571428572,
1975-03-01,13.724136,34933.734,4.5907173,5.0862265,51480.742,44995.04,409.7161290322581,2143.870967741936,516.9870967741936,900.967741935484,
1975-04-01,15.319801,20155.531,6.139128,6.61513,30021.234,32115.936,784.8666666666667,2968.333333333333,334.1623333333334,1329.0,
1975-05-01,22.440794,159.86426,12.151541,13.539042,5076.6035,4714.8154,230.91612903225808,1749.645161290323,1257.7096774193549,222.74193548387095,
1975-06-01,27.914286,0.0,17.992552,19.076872,170.03809,142.85254,221.86666666666667,476.9,1660.6666666666667,126.7,
1975-07-01,32.128918,23882.512,21.565899,23.11211,48432.848,64214.98,404.96774193548384,324.3225806451613,1669.354838709677,174.80645161290323,
1975-08-01,31.05319,6599.046,20.752708,22.072702,22508.322,13735.939,419.483870967742,180.9032258064516,1680.3225806451612,143.06451612903226,
1975-09-01,28.198606,28639.584,17.376032,19.211233,41349.0,29881.342,170.53333333333333,335.03333333333336,1433.6,188.5,
1975-10-01,20.978329,6507.8926,12.160275,12.919638,3149.9229,8085.074,238.5483870967742,148.7741935483871,327.4806451612903,176.70967741935485,
1975-11-01,14.844041,29983.31,5.8559375,6.8979983,32451.297,40976.0,517.4333333333333,163.23333333333332,1.2646666666666666,226.0,
1975-12-01,11.140465,31832.11,2.4011843,3.6625628,22675.934,24279.812,433.2354838709677,207.32258064516128,1.1583870967741936,274.16129032258067,
1976-01-01,11.2221365,1793.541,1.8259953,3.6330261,7860.5215,3572.6182,351.23225806451615,187.29032258064515,197.67741935483872,253.6129032258065,
1976-02-01,14.281546,50520.8,5.177431,5.837654,55743.094,96939.21,541.2310344827587,1174.3793103448277,108.25862068965516,2818.586206896552,
1976-03-01,14.479683,12787.486,4.945633,5.795066,28492.762,25414.023,1105.0967741935483,574.3870967741935,18.712903225806453,718.6451612903226,
1976-04-01,17.876627,29082.71,8.830889,9.229889,25672.035,44734.094,771.0,1203.7,400.40333333333336,1113.4666666666667,
1976-05-01,24.841898,15853.727,14.180233,15.626423,31326.506,34170.836,350.3838709677419,872.4193548387096,810.3935483870968,273.6774193548387,
1976-06-01,29.069458,427.3838,18.872257,19.628374,3789.914,1189.8555,563.2333333333333,239.63333333333333,1235.8333333333333,127.33333333333331,
1976-07-01,31.670742,42386.64,21.036331,22.937254,61280.72,68589.31,716.4193548387096,297.06451612903226,1444.516129032258,201.96774193548387,
1976-08-01,30.51523,12802.065,20.157223,21.330591,35900.07,16189.753,442.741935483871,295.0967741935484,1742.258064516129,167.3548387096774,
1976-09-01,26.546898,87370.53,16.79495,17.865145,46235.8,57720.938,111.24666666666668,236.36666666666667,1219.0333333333333,261.76666666666665,
1976-10-01,20.46578,27902.85,10.370764,11.954348,20468.973,18666.527,219.38709677419357,188.7741935483871,390.5967741935484,246.32258064516128,
1976-11-01,15.7254505,15703.104,6.0755014,7.9269714,10431.062,1905.084,417.76666666666665,177.26666666666668,5.3133333333333335,248.9,
1976-12-01,11.173323,19022.14,2.2302186,3.1188323,7735.9326,12323.974,498.3870967741936,168.1290322580645,2.064516129032258,275.258064516129,
1977-01-01,10.609682,34373.69,1.2317,2.0620608,41264.15,38263.016,269.48387096774195,209.6451612903226,0.0,314.1935483870968,
1977-02-01,13.950675,2003.0479,4.2096376,5.4841375,8696.694,11874.106,616.6785714285714,215.8571428571429,0.0,257.57142857142856,
1977-03-01,13.223443,9386.886,3.9664657,4.9485383,25040.938,10077.874,608.6451612903226,241.0967741935484,457.06451612903226,225.96774193548387,
1977-04-01,19.97016,5506.993,9.883877,11.17758,16838.938,18186.35,12.666666666666666,608.0666666666667,1156.5,228.46666666666667,
1977-05-01,21.296244,9019.494,12.429798,12.516473,7090.9326,17779.268,7.451612903225806,321.96774193548384,1254.451612903226,168.03225806451613,
1977-06-01,30.092476,1745.4688,19.79993,20.945776,12454.943,13351.532,112.03333333333332,141.76666666666668,1903.6666666666667,125.36666666666666,
1977-07-01,32.720325,16178.839,21.905851,23.667002,61265.055,39014.14,37.70967741935484,225.06451612903223,2067.4193548387098,127.90322580645162,
1977-08-01,32.070496,26086.287,21.397665,22.946255,57262.367,55824.688,23.90322580645161,396.7096774193548,1940.0,244.93548387096772,
1977-09-01,28.288723,37758.258,18.380949,19.48654,45949.168,45663.85,22.33333333333333,318.1666666666667,1097.9666666666667,206.9,
1977-10-01,23.570498,30280.242,13.388963,14.34208,31704.715,31993.688,62.229032258064514,232.4193548387097,415.7096774193548,262.1290322580645,
1977-11-01,16.783411,3916.038,7.4827375,8.484702,11116.836,8302.902,340.26666666666665,196.56666666666663,2.017,212.2333333333333,
1977-12-01,13.638906,27782.123,5.168725,5.875842,12114.037,22927.164,343.5483870967742,161.48387096774192,0.4548387096774193,242.70967741935485,
1978-01-01,11.6040325,101486.39,3.057797,3.8253212,65943.34,85730.7,159.80645161290323,257.83870967741933,0.0,624.0,
1978-02-01,12.822868,92452.66,3.3217468,4.395143,67719.81,79587.95,138.78571428571428,1837.0357142857144,1.0607142857142855,2053.178571428572,
1978-03-01,16.867018,102812.63,7.671542,8.649427,94614.195,118247.914,9023.548387096776,10386.451612903224,980.1096774193549,10418.064516129032,
1978-04-01,18.350796,13258.891,9.757286,9.947755,11990.311,23494.094,841.4666666666667,3080.6666666666665,1114.62,645.8,
1978-05-01,23.555016,3773.9834,13.342675,14.242981,15909.116,13224.687,466.7096774193548,1035.258064516129,1517.4193548387098,210.25806451612905,
1978-06-01,30.465528,2992.5527,19.90983,20.81668,3930.917,1110.7637,917.6333333333332,320.26666666666665,1713.6666666666667,128.46666666666667,
1978-07-01,32.478027,23931.094,22.27085,23.559591,35527.82,26470.61,906.8064516129032,190.83870967741936,1693.8709677419354,119.93548387096774,
1978-08-01,30.647602,52576.387,20.15877,21.88567,48018.203,32725.516,612.1935483870968,360.0,1680.645161290323,216.29032258064515,
1978-09-01,27.893364,3351.629,17.578138,18.754005,19323.707,16581.2,184.6,177.1,1562.3333333333333,167.03333333333333,
1978-10-01,23.906254,33086.812,13.933505,15.359717,34800.98,21032.615,21.225806451612904,187.29032258064515,734.4193548387096,195.58064516129036,
1978-11-01,14.891764,78652.81,6.422975,6.833155,101644.56,111316.664,219.96666666666667,2009.0,154.72,1369.4,
1978-12-01,9.393516,88185.16,0.59351873,0.95706487,90068.89,85937.55,4591.258064516129,5942.580645161291,7168.903225806452,4644.193548387097,
1979-01-01,8.418241,112613.23,-0.3956422,-0.19309305,94356.734,88559.04,3550.8387096774195,3694.967741935484,9747.41935483871,2152.7741935483878,
1979-02-01,11.755883,6115.742,2.6176312,2.7563848,25409.809,27814.227,1283.7142857142858,3071.0714285714284,1489.0357142857142,1505.25,
1979-03-01,14.329221,80515.91,5.0583515,5.9214168,59438.406,68596.8,3595.0967741935483,5053.225806451613,6873.532258064516,3792.903225806452,
1979-04-01,18.823477,1704.7275,9.650657,10.198571,8979.332,7531.3438,1755.4666666666667,6281.333333333333,4851.0,1864.9666666666667,
1979-05-01,23.491915,19835.482,13.079432,14.363426,37864.207,32746.729,202.29032258064515,2959.6774193548385,2992.903225806452,321.06451612903226,
1979-06-01,29.449545,1703.8418,18.689236,19.74216,13465.15,5271.2227,1004.8333333333334,1280.5666666666666,2026.3333333333333,197.76666666666668,
1979-07-01,31.864162,20085.309,21.908146,23.36373,24077.578,22973.055,1206.8387096774193,403.35483870967744,2088.3870967741937,168.3548387096774,
1979-08-01,29.588848,50686.28,19.623396,21.079704,46808.723,57837.223,814.516129032258,414.0,2067.0967741935483,306.8709677419355,
1979-09-01,30.206774,4443.327,19.510845,21.019133,9740.674,5081.9424,286.6666666666667,223.3,1844.1379310344828,159.2,
1979-10-01,22.908503,4128.1104,14.007396,14.711927,12692.869,16595.46,42.12903225806452,200.4516129032258,,210.1290322580645,
1979-11-01,13.788701,5085.758,4.31045,5.4478416,16302.361,10631.206,569.0666666666667,268.1,,263.1333333333333,
1979-12-01,12.495965,4045.8213,3.6419141,4.6386456,22095.809,20178.275,795.6451612903226,254.32258064516128,,284.6774193548387,
1980-01-01,12.398449,77852.086,3.3609939,4.2134857,102564.664,128584.91,920.0645161290324,1465.645161290323,,2706.2258064516127,
1980-02-01,14.374085,108442.2,4.9652596,6.092103,116977.734,136465.62,13675.586206896553,9072.137931034482,,11022.48275862069,
1980-03-01,14.114753,38108.3,5.0825844,5.6840568,50144.395,51820.125,1527.0967741935483,2700.967741935484,,2499.3548387096776,
1980-04-01,19.00538,17037.926,9.259259,10.316118,14174.325,26476.863,1146.4,3848.3333333333335,,1531.9666666666667,
1980-05-01,21.792711,4984.505,12.111857,12.554233,7904.4893,17235.73,679.0322580645161,2741.935483870968,,341.5806451612903,
1980-06-01,29.151722,1025.9961,19.837843,20.073963,1848.5752,1918.126,1276.1666666666667,879.4333333333333,,177.8,
1980-07-01,33.295223,21204.785,22.62095,24.070292,55683.812,50379.203,1075.9032258064517,369.35483870967744,,287.64516129032256,
1980-08-01,31.0422,26535.248,20.484522,22.366426,56074.797,32853.703,1221.4193548387098,461.2903225806452,,211.6451612903226,
1980-09-01,28.287691,10819.604,18.122171,19.51353,24306.492,12716.867,210.6,316.0,,208.06666666666663,
1980-10-01,22.249966,3819.9639,11.709978,13.255265,15998.348,17058.209,694.0999999999999,311.03225806451616,,222.06451612903223,
1980-11-01,16.050684,11.09082,6.647561,8.187537,4603.0693,152.2959,692.0666666666667,371.76666666666665,,259.53333333333336,
1980-12-01,14.373051,4042.1406,5.602725,6.8246145,19880.018,15192.193,815.2258064516129,300.06451612903226,,300.741935483871,
1981-01-01,13.457192,28108.61,4.423723,5.4072614,16729.02,12676.575,157.9641935483871,250.4516129032258,,330.2903225806452,
1981-02-01,14.182417,27921.672,4.921633,5.919959,24961.812,25326.531,0.0,283.2857142857143,,304.32142857142856,
1981-03-01,15.01186,49217.54,5.129145,6.3995986,66973.3,64291.22,0.3870967741935484,763.0322580645161,,407.5483870967742,
1981-04-01,21.169945,9097.558,11.561526,12.696893,19132.027,22161.527,4.434666666666667,1280.4333333333334,,454.6,
1981-05-01,23.943115,6033.55,14.206377,15.298571,11467.123,13286.353,290.38709677419354,580.0967741935484,,175.1290322580645,
1981-06-01,31.389896,2019.6133,21.04068,22.658913,15521.3955,13848.844,535.8666666666667,203.03333333333333,,150.63333333333333,
1981-07-01,32.728153,30283.41,22.141731,24.01155,49960.25,50513.992,683.3870967741935,269.2903225806452,,172.67741935483872,
1981-08-01,32.313965,29454.93,21.260933,22.823036,39061.61,63091.32,227.25806451612905,336.0,,245.83870967741936,
1981-09-01,28.694336,19628.938,18.046204,19.232012,27389.496,40003.406,111.9,277.6,,223.3,
1981-10-01,20.370571,26426.8,11.615496,11.803227,27550.79,40570.758,208.48387096774192,353.5806451612903,,452.5161290322581,
1981-11-01,16.707436,37719.555,7.766797,8.66286,31379.025,51160.605,293.26666666666665,230.7333333333333,,289.03333333333336,
1981-12-01,12.699351,44.911133,4.4550967,5.0608635,1111.919,2023.0361,255.67741935483872,244.2258064516129,,313.80645161290323,
1982-01-01,10.574946,33908.36,2.0932374,2.3567057,67517.13,66126.625,245.32258064516128,447.5161290322581,,508.4516129032258,
1982-02-01,13.757182,34385.75,4.033411,5.038128,46343.43,60142.34,301.5,1404.892857142857,,2123.25,
1982-03-01,14.590325,69700.94,5.81855,6.389616,55073.15,84476.516,2721.2903225806454,2641.6129032258063,,4410.322580645161,
1982-04-01,19.287428,680.9092,9.766917,10.403498,4741.508,9944.177,1599.1666666666667,1945.0,,619.3666666666667,
1982-05-01,23.5109,17663.287,13.313151,14.532762,24825.16,30080.133,766.7096774193549,1210.483870967742,,228.67741935483872,
1982-06-01,27.46636,67.61035,17.853785,18.787724,2263.0957,28.330078,770.3666666666667,388.1333333333333,,142.83333333333334,
1982-07-01,31.213522,35812.0,21.297087,22.723997,48888.71,24437.387,925.0645161290324,202.32258064516128,,135.67741935483872,
1982-08-01,31.472616,73994.42,20.828163,22.72346,75521.7,66741.516,545.0645161290323,428.8387096774193,,249.3548387096774,
1982-09-01,27.767086,33533.844,18.27799,18.930834,33415.92,34238.29,224.63333333333333,476.1666666666667,,238.13333333333333,
1982-10-01,20.2585,858.5654,10.958392,11.6962805,1752.8555,4703.826,373.741935483871,205.58064516129036,,219.1935483870968,
1982-11-01,14.578889,75931.29,5.9877,6.408693,69985.59,79431.06,439.3,365.9333333333333,,614.3,
1982-12-01,10.42046,78023.5,1.8738781,2.481233,63750.523,73921.85,1902.0967741935483,1841.645161290323,,2861.451612903226,
1983-01-01,11.684247,35104.535,2.708775,3.7093875,45759.89,31843.02,265.741935483871,1164.1290322580646,,720.0967741935484,
1983-02-01,12.422427,52267.273,3.5839813,4.795121,38120.367,52863.355,3393.3214285714284,2895.0,,2851.785714285714,
1983-03-01,14.471544,104366.18,5.3008533,6.2336516,83871.7,93818.14,2825.903225806452,5229.354838709677,,4383.870967741936,
1983-04-01,16.443512,10844.764,6.4243217,7.24839,19105.02,28550.83,1823.8,4265.333333333333,,2078.8,
1983-05-01,23.596308,157.50293,13.279573,14.541417,3197.6719,2039.8975,627.8387096774194,3208.3870967741937,,484.64516129032256,
1983-06-01,27.899515,0.3173828,17.829811,19.067966,1861.6318,343.9287,905.8666666666668,1189.5333333333333,,198.66666666666663,
1983-07-01,31.988518,16847.594,21.641813,23.21817,55551.33,45233.9,935.1935483870968,445.61290322580646,,205.4516129032258,
1983-08-01,30.664387,113659.65,20.665092,22.194021,55741.43,74845.85,636.0322580645161,557.6129032258065,,294.0967741935484,
1983-09-01,29.834402,90953.17,19.56271,20.807796,72002.44,125082.414,974.0333333333332,683.0333333333333,559.0,860.1,
1983-10-01,22.165102,30223.617,12.44962,13.368029,55241.67,23379.162,990.548387096774,4831.677419354839,7128.419354838709,1312.032258064516,
1983-11-01,15.003733,19584.145,5.803284,6.6482997,42207.14,30460.684,578.7666666666667,486.4,150.44333333333333,306.8,
1983-12-01,12.114655,54848.78,3.3482609,4.2597117,43871.78,50833.29,1304.5645161290322,1626.516129032258,986.2258064516128,1674.8709677419354,
1984-01-01,11.881892,10613.893,2.4019344,4.0042973,13956.09,8201.173,147.6451612903226,946.3870967741937,1649.645161290323,468.0,
1984-02-01,12.820343,6.638672,3.0675156,4.4911547,864.0869,2373.0264,151.9655172413793,579.2758620689655,743.1724137931035,314.9310344827586,
1984-03-01,16.63075,100.93945,6.543911,7.8194404,11546.9795,10960.622,479.4516129032258,815.0322580645161,668.4193548387096,260.1935483870968,
1984-04-01,18.61721,25287.906,8.539566,9.923251,16706.56,10036.104,580.5333333333333,921.5666666666668,489.3,247.0,
1984-05-01,27.111153,3561.371,16.78827,18.621511,5186.994,3784.9844,550.4516129032259,575.1935483870968,773.3870967741935,188.51612903225808,
1984-06-01,28.667511,5641.491,18.94905,19.989302,16234.661,11299.832,376.4333333333333,190.03333333333333,1484.6666666666667,135.3,
1984-07-01,31.26548,108919.25,21.399046,23.226995,55112.023,77454.305,313.35483870967744,328.741935483871,982.9032258064516,266.7096774193548,
1984-08-01,30.324974,55939.195,20.089003,21.910881,79184.766,74660.55,322.5483870967742,729.6451612903226,1290.5806451612902,417.3870967741936,
1984-09-01,28.711273,84734.836,18.188248,19.84336,55964.85,38707.918,152.2,662.5,1342.7666666666669,269.46666666666664,
1984-10-01,19.484304,14750.619,9.475294,10.38377,60680.547,16826.172,384.741935483871,1206.451612903226,203.5483870967742,269.06451612903226,
1984-11-01,14.5380745,36069.492,6.019808,6.3187337,20350.912,33131.527,580.8666666666667,526.6333333333333,15.6,297.8666666666667,
1984-12-01,10.425671,122719.984,2.552372,2.3956625,90039.8,105133.56,902.7096774193548,4145.709677419355,3501.1290322580644,1939.4516129032256,
1985-01-01,10.392228,34149.79,1.4877375,2.1543953,51393.457,49472.703,213.38709677419357,2370.548387096774,3409.7419354838707,833.1290322580645,367146.0
1985-02-01,11.703442,28003.523,1.9445485,3.2913203,32545.742,32665.86,834.0714285714286,2398.928571428572,2492.3928571428573,1267.428571428571,367146.0
1985-03-01,14.811137,16419.527,5.920436,6.2622504,42975.14,43709.113,1546.1612903225807,5155.4838709677415,5459.677419354839,2301.903225806452,367146.0
1985-04-01,21.42173,10964.515,11.03404,12.496937,30003.361,30574.236,715.4666666666667,3361.333333333333,2567.333333333333,742.3333333333334,367146.0
1985-05-01,25.065071,71.90039,14.644896,15.85751,3723.1543,6785.9414,685.0,2146.7741935483878,2324.516129032258,264.06451612903226,367146.0
1985-06-01,30.44251,46.411133,20.247595,21.912205,6093.749,2162.8066,634.6333333333333,648.5,1767.3333333333333,138.23333333333332,367146.0
1985-07-01,32.600094,41112.93,22.463,24.262817,47340.664,56357.4,536.0322580645161,322.741935483871,1710.645161290323,212.74193548387095,367146.0
1985-08-01,31.673874,23378.922,21.078468,23.185328,35316.676,15098.79,575.741935483871,458.1612903225807,1760.967741935484,186.80645161290323,367146.0
1985-09-01,25.185015,51730.727,15.954214,16.849878,63851.402,43429.383,95.26666666666668,450.76666666666665,1258.1666666666667,265.8333333333333,367146.0
1985-10-01,21.431862,42816.227,11.918389,13.323197,35444.164,31248.46,458.5483870967742,534.6129032258065,260.60645161290324,268.0967741935484,367146.0
1985-11-01,14.413438,78532.484,5.505044,5.825625,51320.367,97408.16,493.06666666666666,585.2333333333333,5.836666666666667,760.8666666666667,367146.0
1985-12-01,11.6079855,31724.113,2.718411,4.165628,10282.003,5933.9297,406.35483870967744,579.9032258064516,1396.5967741935483,732.0645161290323,367146.0
1986-01-01,14.249755,6757.3877,5.465136,6.8462753,5685.4453,5363.01,473.1612903225807,349.6774193548387,514.0064516129032,292.741935483871,413154.0
1986-02-01,14.01834,40530.145,4.861059,6.1314774,45763.223,37194.945,530.2142857142857,1509.0,5.085714285714286,750.2142857142857,413154.0
1986-03-01,18.218586,51480.766,8.063501,9.267516,49198.35,62357.664,470.3225806451613,2379.6774193548385,573.7709677419356,1559.645161290323,413154.0
1986-04-01,20.374577,1771.4912,10.71695,11.430961,6296.426,14662.924,225.5,1715.2666666666669,1815.3333333333333,566.0,413154.0
1986-05-01,24.769022,2136.9482,14.556638,15.894596,5291.0293,6506.8564,226.0967741935484,608.8709677419355,1486.451612903226,157.4516129032258,413154.0
1986-06-01,30.603004,4176.745,19.837992,21.315105,16402.758,15703.509,548.0333333333333,270.03333333333336,1718.6666666666667,181.33333333333331,413154.0
1986-07-01,30.80717,55455.457,20.645575,22.110117,43747.016,63777.508,313.51612903225805,393.4516129032258,1625.1612903225807,298.2258064516129,413154.0
